ID,NM_DISTRITO,LONG,LAT,ID_ADJS
13896,ALTO JEQUITIBÁ,-41.967175112677,-20.4229271109286,[]
13898,PRUDENTE DE MORAIS,-44.1583906670618,-19.4835603824475,[]
13899,QUARTEL GERAL,-45.5588633859592,-19.2676900955159,[]
13901,QUELUZITO,-43.8800273028343,-20.7423844777111,[]
13902,RAPOSOS,-43.8047741981268,-19.9655987691945,[]
13903,RAUL SOARES,-42.4541675367435,-20.1019588519943,[]
13909,RECREIO,-42.4713945672859,-21.5337846187598,[]
13913,REDUTO,-41.9851988576302,-20.2426797034932,[]
13915,RESENDE COSTA,-44.2394035043136,-20.9173692442954,[]
13917,RESPLENDOR,-41.2539671081682,-19.3254839308532,[]
13923,RESSAQUINHA,-43.7587060938834,-21.0553009170043,[]
13927,RIACHINHO,-46.0027468183087,-16.2168261724192,[]
13930,RIACHO DOS MACHADOS,-43.0445637317792,-15.9980341607319,[]
13933,RIBEIRÃO DAS NEVES,-44.085823649141,-19.766022015498,[]
13935,RIBEIRÃO VERMELHO,-45.064782108458,-21.1904143250473,[]
13936,RIO ACIMA,-43.7908543768367,-20.0951301629183,[]
13937,RIO CASCA,-42.6522301991544,-20.2265128664941,[]
13940,RIO DOCE,-42.8956813088344,-20.2446457034063,[]
13942,RIO DO PRADO,-40.5718939337966,-16.6094078454736,[]
13944,RIO ESPERA,-43.4653334003173,-20.8580800986411,[]
13947,RIO MANSO,-44.3102050445654,-20.2616823651625,[]
13950,RIO NOVO,-43.1286689152867,-21.4832491498789,[]
13952,RIO PARANAÍBA,-46.2427530916275,-19.191238301813,[]
13956,RIO PARDO DE MINAS,-42.5412319786549,-15.6130780188597,[]
13960,RIO PIRACICABA,-43.1798237456688,-19.9549411680991,[]
13963,RIO POMBA,-43.1778056454032,-21.2721906098132,[]
13964,RIO PRETO,-43.8294656655803,-22.0869222524551,[]
13972,RIO VERMELHO,-43.0224390980622,-18.3011105692073,[]
13974,RITÁPOLIS,-44.3234775238384,-21.0232532704209,[]
13975,ROCHEDO DE MINAS,-43.0220685053826,-21.6314596314615,[]
13976,RODEIRO,-42.8686762586127,-21.200705079223,[]
13977,ROMARIA,-47.581754900456,-18.883480034872,[]
13978,ROSÁRIO DA LIMEIRA,-42.5060599702183,-20.981298201362,[]
13979,RUBELITA,-42.2647623323815,-16.4029664156926,[]
13982,RUBIM,-40.5369414738532,-16.3729735166896,[]
13984,SABARÁ,-43.8255570903302,-19.8924945120897,[]
13992,SABINÓPOLIS,-43.088203642905,-18.6718146531902,[]
13995,SACRAMENTO,-47.4365553163875,-19.8635763393531,[]
14000,SALINAS,-42.2935064722757,-16.1698557321158,[]
14007,SALTO DA DIVISA,-39.9507560235873,-15.9975707021522,[]
14008,SANTA BÁRBARA,-43.4052209879755,-19.9655911927172,[]
14013,SANTA BÁRBARA DO LESTE,-42.1408405819159,-19.9757926674141,[]
14014,SANTA BÁRBARA DO MONTE VERDE,-43.7017741663928,-21.9572670150904,[]
14016,SANTA BÁRBARA DO TUGÚRIO,-43.5589487842784,-21.2462083894654,[]
14018,SANTA CRUZ DE MINAS,-44.2232578483842,-21.1194710322007,[]
14019,SANTA CRUZ DE SALINAS,-41.7503545267497,-16.0943556352834,[]
14022,SANTA CRUZ DO ESCALVADO,-42.8184528533261,-20.2382772552792,[]
14026,SANTA EFIGÊNIA DE MINAS,-42.4393126685705,-18.8198378232138,[]
14027,SANTA FÉ DE MINAS,-45.4136331221547,-16.6873734528009,[]
14028,SANTA HELENA DE MINAS,-40.6862886421122,-16.9363075336244,[]
14030,SANTA JULIANA,-47.5271443343503,-19.3112989337,[]
14032,SANTA LUZIA,-43.8500072606321,-19.7676168525221,[]
14034,SANTA MARGARIDA,-42.2525357802654,-20.3779254268061,[]
14036,SANTA MARIA DE ITABIRA,-43.1101498441238,-19.4590107742798,[]
14039,SANTA MARIA DO SALTO,-40.1469330149968,-16.2475726793913,[]
14041,SANTA MARIA DO SUAÇUÍ,-42.4178024504598,-18.1922522024908,[]
14045,SANTANA DA VARGEM,-45.5071210487386,-21.2489621801898,[]
14046,SANTANA DE CATAGUASES,-42.5546049490811,-21.2840280786181,[]
14047,SANTANA DE PIRAPAMA,-44.0381025080678,-19.0068859968553,[]
14049,SANTANA DO DESERTO,-43.172317833716,-21.9496920444449,[]
14054,SANTANA DO GARAMBÉU,-44.110873430004,-21.6018318573641,[]
14055,SANTANA DO JACARÉ,-45.1280485695678,-20.901677492437,[]
14056,SANTANA DO MANHUAÇU,-41.9234974642324,-20.1085461650507,[]
14058,SANTANA DO PARAÍSO,-42.5525829490449,-19.3690985235546,[]
14063,SANTANA DO RIACHO,-43.7114593033951,-19.1700918689263,[]
14067,SANTANA DOS MONTES,-43.7059982789998,-20.7897348514805,[]
14069,SANTA RITA DE CALDAS,-46.3386257813582,-22.026435486111,[]
14072,SANTA RITA DE JACUTINGA,-44.1004418543942,-22.1484611222255,[]
14074,SANTA RITA DE MINAS,-42.1317808369165,-19.8752101701675,[]
14075,SANTA RITA DE IBITIPOCA,-43.9167605187734,-21.561230079445,[]
14078,SANTA RITA DO ITUETO,-41.379278217516,-19.3598130146739,[]
14081,SANTA RITA DO SAPUCAÍ,-45.7039881925124,-22.2533298263696,[]
14082,SANTA ROSA DA SERRA,-45.9706644273527,-19.532621138026,[]
14084,SANTA VITÓRIA,-50.1234651115175,-18.8439479825626,[]
14087,SANTO ANTÔNIO DO AMPARO,-44.9186749352284,-20.9462485658306,[]
14091,SANTO ANTÔNIO DO AVENTUREIRO,-42.8116372461193,-21.755828175855,[]
14094,SANTO ANTÔNIO DO GRAMA,-42.6138987970154,-20.3125002779396,[]
14095,SANTO ANTÔNIO DO ITAMBÉ,-43.3037794094908,-18.4689716455164,[]
14096,SANTO ANTÔNIO DO JACINTO,-40.1753373252436,-16.537683409686,[]
14099,SANTO ANTÔNIO DO MONTE,-45.2939359191445,-20.0872192488794,[]
14102,SANTO ANTÔNIO DO RETIRO,-42.6243765156755,-15.3426335372695,[]
14105,SANTO ANTÔNIO DO RIO ABAIXO,-43.2530571823808,-19.2256798037912,[]
14106,SANTO HIPÓLITO,-44.2216982205234,-18.2878101900473,[]
14109,SANTOS DUMONT,-43.5537521652921,-21.4575319947014,[]
14117,SÃO BENTO ABADE,-45.0753606266928,-21.5790480164946,[]
14118,SÃO BRÁS DO SUAÇUÍ,-43.9526746478891,-20.6265040684823,[]
14119,SÃO DOMINGOS DAS DORES,-42.0095079969034,-19.5294460672771,[]
14120,SÃO DOMINGOS DO PRATA,-42.960363400399,-19.8710279004362,[]
14129,SÃO FÉLIX DE MINAS,-41.490352828828,-18.5861055944553,[]
14130,SÃO FRANCISCO,-44.8613127423766,-15.9525638055612,[]
14139,SÃO FRANCISCO DE PAULA,-44.9826306199264,-20.7135317999445,[]
14140,SÃO FRANCISCO DE SALES,-49.7655663178882,-19.865114358282,[]
14141,SÃO FRANCISCO DO GLÓRIA,-42.2682205326675,-20.7923014187189,[]
14143,SÃO GERALDO,-42.8376641332472,-20.9208475279285,[]
14145,SÃO GERALDO DA PIEDADE,-42.28913506793,-18.8440313418778,[]
14149,SÃO GERALDO DO BAIXIO,-41.3636282368696,-18.9188085164172,[]
14151,SÃO GONÇALO DO ABAETÉ,-45.8342461504009,-18.3411129280494,[]
14154,SÃO GONÇALO DO PARÁ,-44.857188983823,-19.9856847319035,[]
14160,SÃO GONÇALO DO RIO ABAIXO,-43.3480400193056,-19.8318007017906,[]
14162,SÃO GONÇALO DO SAPUCAÍ,-45.5946377949369,-21.8919051420956,[]
14166,SÃO GOTARDO,-46.0531440401029,-19.3127001913322,[]
14171,SÃO JOÃO BATISTA DO GLÓRIA,-46.5034614693394,-20.6390368456458,[]
14172,SÃO JOÃO DA LAGOA,-44.3490885621947,-16.8520551567279,[]
14174,SÃO JOÃO DA MATA,-45.9265298075988,-21.9348528245237,[]
14175,SÃO JOÃO DA PONTE,-44.0089551084967,-15.9245130654992,[]
14185,SÃO JOÃO DAS MISSÕES,-44.0812622895275,-14.8825334839124,[]
14186,SÃO JOÃO DEL REI,-44.2609727347292,-21.1355089743173,[]
14193,SÃO JOÃO DO MANHUAÇU,-42.1521577505494,-20.3954998659809,[]
14195,SÃO JOÃO DO MANTENINHA,-41.158748442561,-18.7278374865803,[]
14198,SÃO JOÃO DO ORIENTE,-42.156459894962,-19.337666134262,[]
14200,SÃO JOÃO DO PACUÍ,-44.5295709891001,-16.5383751445545,[]
14202,SÃO JOÃO DO PARAÍSO,-42.0114224428155,-15.3184380950909,[]
14207,SÃO JOÃO EVANGELISTA,-42.7760481433917,-18.5451868295064,[]
14211,SÃO JOÃO NEPOMUCENO,-43.011285768504,-21.5356970635886,[]
14217,SÃO JOAQUIM DE BICAS,-44.2662730160972,-20.0634684606132,[]
14218,SÃO JOSÉ DA BARRA,-46.3193295708755,-20.7220909662412,[]
14225,SÃO JOSÉ DA LAPA,-43.9599562982337,-19.6986268215191,[]
14228,SÃO JOSÉ DA SAFIRA,-42.1464105249464,-18.3251174567601,[]
14231,SÃO JOSÉ DA VARGINHA,-44.5610597329864,-19.7048059868236,[]
14234,SÃO JOSÉ DO ALEGRE,-45.5301876074668,-22.3290552486338,[]
14235,SÃO JOSÉ DO DIVINO,-41.3912087843896,-18.4832633219871,[]
14237,SÃO JOSÉ DO GOIABAL,-42.7098601268982,-19.9279832169656,[]
14238,SÃO JOSÉ DO JACURI,-42.6666267691673,-18.2758107503416,[]
14241,SÃO JOSÉ DO MANTIMENTO,-41.749072816426,-20.0059989819425,[]
14242,SÃO LOURENÇO,-45.0533731031446,-22.1177686713602,[]
14243,SÃO MIGUEL DO ANTA,-42.7208990463332,-20.7059175904583,[]
14244,SÃO PEDRO DA UNIÃO,-46.6213268893432,-21.1334584955415,[]
14246,SÃO PEDRO DOS FERROS,-42.523900934801,-20.1719098245167,[]
14248,SÃO PEDRO DO SUAÇUÍ,-42.6002319396511,-18.3655057595136,[]
14251,SÃO ROMÃO,-45.0691351971252,-16.3686392158312,[]
14253,SÃO ROQUE DE MINAS,-46.3689949346399,-20.2506708115156,[]
14256,SÃO SEBASTIÃO DA BELA VISTA,-45.7547892088755,-22.1550057867841,[]
14257,SÃO SEBASTIÃO DA VARGEM ALEGRE,-42.6386658919301,-21.0738303380808,[]
14258,SÃO SEBASTIÃO DO ANTA,-41.979598898526,-19.5001070899358,[]
14259,SÃO SEBASTIÃO DO MARANHÃO,-42.5657456966687,-18.0913715113299,[]
14263,SÃO SEBASTIÃO DO OESTE,-45.0031339870159,-20.2740951951869,[]
14266,SÃO SEBASTIÃO DO PARAÍSO,-46.986471825605,-20.9180654486469,[]
14272,SÃO SEBASTIÃO DO RIO PRETO,-43.1747344223136,-19.2857666703185,[]
14273,SÃO SEBASTIÃO DO RIO VERDE,-44.9777360533972,-22.2150562279056,[]
14274,SÃO TIAGO,-44.5039924427307,-20.9009463498959,[]
14276,SÃO TOMÁS DE AQUINO,-47.0967829718718,-20.7849943870432,[]
14277,SÃO THOMÉ DAS LETRAS,-44.9870084546217,-21.7207227802253,[]
14279,SÃO VICENTE DE MINAS,-44.4546835035525,-21.6974718375073,[]
14280,SAPUCAÍ-MIRIM,-45.7409257375558,-22.7515963809342,[]
14281,SARDOÁ,-42.3661292228935,-18.7832653468761,[]
14282,SARZEDO,-44.1458673612766,-20.0345349207995,[]
14283,SETUBINHA,-42.166438310787,-17.5970190167039,[]
14285,SEM-PEIXE,-42.8419017302093,-20.1025363692222,[]
14287,SENADOR AMARAL,-46.1802335937979,-22.5887215665658,[]
14289,SENADOR CORTES,-42.9443320993964,-21.8025169575441,[]
14291,SENADOR FIRMINO,-43.1041303932776,-20.9180596003151,[]
14292,SENADOR JOSÉ BENTO,-46.1794726958333,-22.1666066776878,[]
14293,SENADOR MODESTINO GONÇALVES,-43.2229754714858,-17.9460246708404,[]
14294,SENHORA DE OLIVEIRA,-43.3377319940151,-20.7938997631814,[]
14295,SENHORA DO PORTO,-43.0817557207791,-18.8980080199684,[]
14297,SENHORA DOS REMÉDIOS,-43.5863819522035,-21.0330829642424,[]
14300,SERICITA,-42.4820072656267,-20.4715553544651,[]
14303,SERITINGA,-44.5214453517545,-21.9113492777473,[]
14304,SERRA AZUL DE MINAS,-43.1744593090578,-18.3622797249824,[]
14305,SERRA DA SAUDADE,-45.7965895746721,-19.4405622457509,[]
14306,SERRA DOS AIMORÉS,-40.2431685749409,-17.7857470182657,[]
14309,SERRA DO SALITRE,-46.692108726184,-19.1117957634513,[]
14311,SERRANIA,-46.0431449357807,-21.5466806519747,[]
14312,SERRANÓPOLIS DE MINAS,-42.8743863930717,-15.8087837820719,[]
14313,SERRANOS,-44.5067541647369,-21.8887817979059,[]
14314,SERRO,-43.3886312680834,-18.6044422453401,[]
14327,SETE LAGOAS,-44.239594615621,-19.4582874187508,[]
14330,SILVEIRÂNIA,-43.217878469846,-21.1646375385202,[]
14332,SILVIANÓPOLIS,-45.8324471455678,-22.0279972638563,[]
14333,SIMÃO PEREIRA,-43.3149558126212,-21.9648567892045,[]
14336,SIMONÉSIA,-42.0038567486968,-20.1220295973937,[]
14339,SOBRÁLIA,-42.0986538397189,-19.2355492879039,[]
14342,SOLEDADE DE MINAS,-45.0410226419628,-22.0592064057821,[]
14343,TABULEIRO,-43.2456052646167,-21.3575776594416,[]
14346,TAIOBEIRAS,-42.2279155455793,-15.8115214376568,[]
14349,TAPARUBA,-41.6158581306474,-19.7614695843439,[]
14351,TAPIRA,-46.8219153621833,-19.9255792183172,[]
14352,TAPIRAÍ,-46.0185702098121,-19.8858056068801,[]
14354,TAQUARAÇU DE MINAS,-43.6871427896688,-19.6738480484131,[]
14358,TARUMIRIM,-42.0077345774412,-19.2814948727844,[]
14368,TEIXEIRAS,-42.8626438044107,-20.6490665250922,[]
14369,TEÓFILO OTONI,-41.5096351657897,-17.862539808014,[]
14379,TIMÓTEO,-42.6439423108068,-19.5840503585078,[]
14382,TIRADENTES,-44.1726923811067,-21.107043436755,[]
14385,TIROS,-45.9635510991526,-19.0039173800698,[]
14387,TOCANTINS,-43.0186995083911,-21.175549526019,[]
14388,TOCOS DO MOJI,-46.0964468007417,-22.3716455947385,[]
14391,TOLEDO,-46.3789726564943,-22.7433948080707,[]
14393,TOMBOS,-42.0146816210783,-20.9025892250881,[]
14396,TRÊS CORAÇÕES,-45.254936873167,-21.6959657769093,[]
14399,TRÊS MARIAS,-45.2257352467415,-18.2059212240174,[]
14401,TRÊS PONTAS,-45.515474797041,-21.3687699216518,[]
14405,TUMIRITINGA,-41.6379804793586,-18.9766076611695,[]
14408,TUPACIGUARA,-48.6937358802059,-18.599352564443,[]
14410,TURMALINA,-42.7304145447903,-17.2864120942752,[]
14416,TURVOLÂNDIA,-45.796735792709,-21.8793890056639,[]
14417,UBÁ,-42.936786464392,-21.1185969514978,[]
14426,UBAÍ,-44.7870862054941,-16.2974045209459,[]
14429,UBAPORANGA,-42.1092163270909,-19.6413620049211,[]
14442,UBERABA,-47.9836248955742,-19.7135346071021,[]
14443,UBERLÂNDIA,-48.2779501847345,-18.9189986093056,[]
14450,UMBURATIBA,-40.5726450205228,-17.2536072102915,[]
14452,UNAÍ,-46.899956595285,-16.3590084924977,[]
14459,UNIÃO DE MINAS,-50.3308029413544,-19.5297366441285,[]
14460,URUANA DE MINAS,-46.2562288734466,-16.0600251971288,[]
14462,URUCÂNIA,-42.7412284517106,-20.3508704157197,[]
14465,URUCUIA,-45.7370281843675,-16.1320910169931,[]
14466,VARGEM ALEGRE,-42.2998154822517,-19.6007202041095,[]
14467,VARGEM BONITA,-46.3724569794485,-20.3267766484088,[]
14469,VARGEM GRANDE DO RIO PARDO,-42.3092908662842,-15.4024006159174,[]
14471,VARGINHA,-45.4318861442786,-21.5570800390634,[]
14473,VARJÃO DE MINAS,-46.033501545731,-18.3837044637811,[]
14475,VÁRZEA DA PALMA,-44.7303465827323,-17.5975701770905,[]
14479,VARZELÂNDIA,-44.027948143227,-15.7088710522808,[]
14486,VAZANTE,-46.901966885848,-17.9910384302439,[]
14491,VERDELÂNDIA,-43.6060222623997,-15.5945423473444,[]
14492,VEREDINHA,-42.7359302400247,-17.3939690803405,[]
14495,VERÍSSIMO,-48.303710580261,-19.669357832615,[]
14497,VERMELHO NOVO,-42.2683458173973,-20.0347660882542,[]
14498,VESPASIANO,-43.9199151867378,-19.6930304397713,[]
14499,VIÇOSA,-42.8794773756709,-20.7520720070293,[]
14503,VIEIRAS,-42.2458035423232,-20.8653406932197,[]
14505,MATHIAS LOBATO,-41.9233604609168,-18.5795889082626,[]
14506,VIRGEM DA LAPA,-42.3432810665662,-16.8021488570313,[]
14508,VIRGÍNIA,-45.0954251629558,-22.3369720668069,[]
14512,VIRGINÓPOLIS,-42.7148044703271,-18.8251403925481,[]
14514,VIRGOLÂNDIA,-42.3108100373185,-18.4760617047881,[]
14517,VISCONDE DO RIO BRANCO,-42.8393893910016,-21.0119895771312,[]
14519,VOLTA GRANDE,-42.5412849473875,-21.7707111492068,[]
14523,WENCESLAU BRAZ,-45.3567739530528,-22.5290130396557,[]
14525,AFONSO CLÁUDIO,-41.1254597171689,-20.0770400098969,[]
14533,ÁGUIA BRANCA,-40.7366381673749,-18.9873613695253,[]
14535,ÁGUA DOCE DO NORTE,-40.976455911882,-18.5455464912766,[]
14542,ALEGRE,-41.5364883187663,-20.7632651351226,[]
14551,ALFREDO CHAVES,-40.7600496463911,-20.630347537232,[]
14558,ALTO RIO NOVO,-41.0186843433418,-19.0574996056204,[]
14561,ANCHIETA,-40.6476589422027,-20.8056132241888,[]
14565,APIACÁ,-41.5633797608618,-21.1564478852618,[]
14568,ARACRUZ,-40.2762233763624,-19.8232777404467,[]
14578,ATILIO VIVACQUA,-41.1912419094544,-20.9158966202099,[]
14580,BAIXO GUANDU,-41.0120677359012,-19.5142461286191,[]
14586,BARRA DE SÃO FRANCISCO,-40.89039862396,-18.7590890533313,[]
14595,BOA ESPERANÇA,-40.3029556431013,-18.5387151622041,[]
14600,BOM JESUS DO NORTE,-41.6758105077654,-21.129341788413,[]
14601,BREJETUBA,-41.2896765285112,-20.1570341861911,[]
14607,CACHOEIRO DE ITAPEMIRIM,-41.1119188104426,-20.8501123496921,[]
14621,CARIACICA,-40.3905591046775,-20.2946777965172,[]
14623,CASTELO,-41.2022127039763,-20.602065086052,[]
14629,COLATINA,-40.6303175540319,-19.5362700836217,[]
14637,CONCEIÇÃO DA BARRA,-39.7274744194389,-18.5984623008997,[]
14641,CONCEIÇÃO DO CASTELO,-41.2453480411941,-20.3655811138099,[]
14643,DIVINO DE SÃO LOURENÇO,-41.6799763283207,-20.6204706518503,[]
14645,DOMINGOS MARTINS,-40.6593963545811,-20.3642385223786,[]
14655,DORES DO RIO PRETO,-41.8495773624823,-20.692893905303,[]
14658,ECOPORANGA,-40.8300811593362,-18.3752523795108,[]
14671,FUNDÃO,-40.4037654440298,-19.9334471176936,[]
14675,GOVERNADOR LINDENBERG,-40.4577660614079,-19.2528074444097,[]
14679,GUAÇUÍ,-41.6794962927473,-20.7753378052849,[]
14683,GUARAPARI,-40.4950210194579,-20.6659745796442,[]
14687,IBATIBA,-41.507207999498,-20.2340203462858,[]
14690,IBIRAÇU,-40.3716661788635,-19.8318799980722,[]
14692,IBITIRAMA,-41.6594124008597,-20.5387309665894,[]
14694,ICONHA,-40.8112210453371,-20.7971447538605,[]
14698,IRUPI,-41.6475278614673,-20.3485970392932,[]
14700,ITAGUAÇU,-40.8565984866284,-19.8025077112127,[]
14704,ITAPEMIRIM,-40.836145116845,-21.0110996272507,[]
14713,ITARANA,-40.879791082226,-19.872348006049,[]
14715,IÚNA,-41.5328886935213,-20.3485995137779,[]
14720,JAGUARÉ,-40.0861409923639,-18.9004359095214,[]
14725,JERÔNIMO MONTEIRO,-41.4029345744706,-20.7976978982677,[]
14726,JOÃO NEIVA,-40.3808804853376,-19.7529585988572,[]
14733,LARANJA DA TERRA,-41.0552443545224,-19.898693450439,[]
14739,LINHARES,-40.0653057986955,-19.3981059344649,[]
14750,MANTENÓPOLIS,-41.117737478806,-18.8611789662471,[]
14754,MARATAÍZES,-40.8301872856744,-21.0429962752913,[]
14756,MARECHAL FLORIANO,-40.6803834328881,-20.4267085919717,[]
14759,MARILÂNDIA,-40.5509510036323,-19.4128127577518,[]
14763,MIMOSO DO SUL,-41.3644252658845,-21.0653735081717,[]
14771,MONTANHA,-40.3634208795715,-18.1268566471782,[]
14774,MUCURICI,-40.5179268365101,-18.097236379572,[]
14778,MUNIZ FREIRE,-41.417513780413,-20.4565455935268,[]
14786,MUQUI,-41.3462139983691,-20.9536923095423,[]
14788,NOVA VENÉCIA,-40.401547877017,-18.7129060016259,[]
14797,PANCAS,-40.8560031007125,-19.224419786132,[]
14800,PEDRO CANÁRIO,-39.9549369518726,-18.2971915038956,[]
14804,PINHEIROS,-40.2177280801912,-18.413323343618,[]
14808,PIÚMA,-40.7279809404286,-20.8376088996899,[]
14810,PONTO BELO,-40.538133777058,-18.1291260855312,[]
14812,PRESIDENTE KENNEDY,-41.0518956305895,-21.1001484084681,[]
14818,RIO BANANAL,-40.3224784282699,-19.2770864859237,[]
14820,RIO NOVO DO SUL,-40.9362283554512,-20.8645861496867,[]
14822,SANTA LEOPOLDINA,-40.5332096123378,-20.0988906924926,[]
14825,SANTA MARIA DE JETIBÁ,-40.7416178006497,-20.0288140581884,[]
14833,SANTA TERESA,-40.5989977217142,-19.9377143168607,[]
14839,SÃO DOMINGOS DO NORTE,-40.621877732717,-19.1481685100059,[]
14840,SÃO GABRIEL DA PALHA,-40.52959950756,-19.021964753249,[]
14843,SÃO JOSÉ DO CALÇADO,-41.6560878498074,-21.0261302467275,[]
14847,SÃO MATEUS,-39.8582005956105,-18.7184469678596,[]
14859,SÃO ROQUE DO CANAÃ,-40.6431387555474,-19.7253072048101,[]
14862,SERRA,-40.2752170367085,-20.1567698424317,[]
14869,SOORETAMA,-40.0964908071322,-19.1919496278562,[]
14872,VARGEM ALTA,-41.0071483601643,-20.6716781987879,[]
14881,VENDA NOVA DO IMIGRANTE,-41.1290532110882,-20.3315181774343,[]
14884,VIANA,-40.4956243354911,-20.3908625111662,[]
14887,VILA PAVÃO,-40.6024114108213,-18.620803452346,[]
14890,VILA VALÉRIO,-40.3905897774138,-18.9936174389143,[]
14893,VILA VELHA,-40.2939566369471,-20.3383741042139,[]
14898,VITÓRIA,-40.3222087267266,-20.3201537928533,[]
14900,ANGRA DOS REIS,-44.3196272622666,-23.0091159352755,[]
14905,APERIBÉ,-42.1049166541126,-21.6194217697861,[]
14907,ARARUAMA,-42.3410960231634,-22.8774383873544,[]
14916,AREAL,-43.1010698051683,-22.2369120035668,[]
14918,ARMAÇÃO DOS BÚZIOS,-41.8877494680881,-22.7577637929238,[]
14919,ARRAIAL DO CABO,-42.0283359676368,-22.967638277584,[]
14920,BARRA DO PIRAÍ,-43.8284524538255,-22.469596292124,[]
14927,BARRA MANSA,-44.1724313736866,-22.5453011339305,[]
14933,BELFORD ROXO,-43.3996249708152,-22.7645559675461,[]
14934,BOM JARDIM,-42.4172114822868,-22.1533052283079,[]
14938,BOM JESUS DO ITABAPOANA,-41.6776797949817,-21.1344974418774,[]
14944,CABO FRIO,-42.0200748019026,-22.880764667133,[]
14946,CACHOEIRAS DE MACACU,-42.6631643572627,-22.4675708722497,[]
14950,CAMBUCI,-41.9086360046562,-21.5772767096589,[]
14956,CARAPEBUS,-41.6640105958578,-22.1825947273674,[]
14960,COMENDADOR LEVY GASPARIAN,-43.2172237155871,-22.0333589383828,[]
14962,CAMPOS DOS GOYTACAZES,-41.3304764918626,-21.7518986320641,[]
14987,CANTAGALO,-42.365977599021,-21.9818398587921,[]
14992,CARDOSO MOREIRA,-41.6132963462101,-21.4961573566676,[]
14995,CARMO,-42.6097176406817,-21.9293117801394,[]
14999,CASIMIRO DE ABREU,-42.204210544431,-22.4795365025548,[]
15006,CONCEIÇÃO DE MACABU,-41.8677585057148,-22.0878715265254,[]
15008,CORDEIRO,-42.3630305379077,-22.0277765631233,[]
15009,DUAS BARRAS,-42.515097631467,-22.0589060899401,[]
15013,DUQUE DE CAXIAS,-43.3098880717226,-22.7852532496542,[]
15018,ENGENHEIRO PAULO DE FRONTIN,-43.6794768289526,-22.5436846647273,[]
15023,GUAPIMIRIM,-42.9783297043207,-22.5195957941239,[]
15027,IGUABA GRANDE,-42.2221245423239,-22.8390569836941,[]
15028,ITABORAÍ,-42.8603434261964,-22.7458630174263,[]
15036,ITAGUAÍ,-43.7750406349418,-22.871250768422,[]
15040,ITALVA,-41.690964760493,-21.4251032779829,[]
15042,ITAOCARA,-42.0777295245708,-21.6705026732971,[]
15048,ITAPERUNA,-41.8862031766506,-21.2105910847538,[]
15060,ITATIAIA,-44.562771994177,-22.4970145997172,[]
15064,JAPERI,-43.6537858009828,-22.6448185711114,[]
15065,LAJE DO MURIAÉ,-42.1311744192347,-21.2057208352488,[]
15066,MACAÉ,-41.775064285476,-22.368704974385,[]
15074,MACUCO,-42.2570738797263,-21.9902295051434,[]
15075,MAGÉ,-43.0402461327151,-22.6543487574334,[]
15082,MANGARATIBA,-44.0411265453576,-22.9617119412403,[]
15087,MARICÁ,-42.819824114827,-22.916955337401,[]
15090,MENDES,-43.7214868876951,-22.5174226018979,[]
15091,MESQUITA,-43.4292237631069,-22.768087922635,[]
15092,MIGUEL PEREIRA,-43.4746761214594,-22.4554266084252,[]
15095,MIRACEMA,-42.1984114071903,-21.4111632991603,[]
15098,NATIVIDADE,-41.9764403133446,-21.0437569889655,[]
15101,NILÓPOLIS,-43.4166099808637,-22.8075142239115,[]
15103,NITERÓI,-43.0758231672735,-22.8964523851273,[]
15104,NOVA FRIBURGO,-42.5327712629633,-22.2864614591961,[]
15112,NOVA IGUAÇU,-43.4503453299191,-22.7598348262648,[]
15113,PARACAMBI,-43.7093845630292,-22.6097271620662,[]
15115,PARAÍBA DO SUL,-43.2895444648457,-22.1619815421833,[]
15120,PARATY,-44.7108585020174,-23.2194136073409,[]
15129,PATY DO ALFERES,-43.4248709167338,-22.4274146332335,[]
15140,PETRÓPOLIS,-43.177336576675,-22.5105986119618,[]
15145,PINHEIRAL,-44.0003545569539,-22.5156739857918,[]
15147,PIRAÍ,-43.8993511857657,-22.6287569098054,[]
15151,PORCIÚNCULA,-42.0401563585052,-20.9626076269766,[]
15154,PORTO REAL,-44.2969007349911,-22.432948423821,[]
15156,QUATIS,-44.2627113015842,-22.409918661677,[]
15159,QUEIMADOS,-43.5556695470827,-22.7174304900919,[]
15160,QUISSAMÃ,-41.4725094000999,-22.1066401655146,[]
15164,RESENDE,-44.4436134229207,-22.4711835861228,[]
15172,RIO BONITO,-42.6259978411627,-22.7112715025702,[]
15175,RIO CLARO,-44.1394056377073,-22.7317268340485,[]
15184,RIO DAS FLORES,-43.5764329481335,-22.171862243836,[]
15192,RIO DAS OSTRAS,-41.9369671271608,-22.523941185805,[]
15196,RIO DE JANEIRO,-43.2278751249952,-22.8766521181865,[]
15197,SANTA MARIA MADALENA,-42.0144449928315,-21.9660944706772,[]
15204,SANTO ANTÔNIO DE PÁDUA,-42.1779115574882,-21.5359771209445,[]
15215,SÃO FRANCISCO DE ITABAPOANA,-41.1177197285798,-21.4801381322882,[]
15227,SÃO FIDÉLIS,-41.7555923123358,-21.6436265466279,[]
15237,SÃO GONÇALO,-43.0323350619648,-22.8295473130261,[]
15242,SÃO JOÃO DA BARRA,-41.050348145484,-21.6404577523792,[]
15249,SÃO JOÃO DE MERITI,-43.3718846030395,-22.802330808634,[]
15252,SÃO JOSÉ DE UBÁ,-41.9412319414458,-21.3602211097574,[]
15253,SÃO JOSÉ DO VALE DO RIO PRETO,-42.9233683013341,-22.1497395104903,[]
